series_id        	year	period	       value	footnote_codes
WSU010           	2015	M12	         3.2	
WSU010           	2015	M13	        47.3	
WSU010           	2016	M01	         1.0	
WSU010           	2016	M02	         4.2	
WSU010           	2016	M03	         1.2	
WSU010           	2016	M04	        63.5	
WSU010           	2016	M05	         3.2	
WSU010           	2016	M06	         6.1	
WSU010           	2016	M07	         2.6	
WSU010           	2016	M08	         0.0	
WSU010           	2016	M09	         7.3	
WSU010           	2016	M10	         5.1	
WSU010           	2016	M11	         5.2	
WSU010           	2016	M12	         0.0	
WSU010           	2016	M13	        99.4	
WSU010           	2017	M01	         2.2	
WSU010           	2017	M02	         0.0	
WSU010           	2017	M03	        15.0	
WSU010           	2017	M04	         0.0	
WSU010           	2017	M05	         0.0	
WSU010           	2017	M06	         0.0	
WSU010           	2017	M07	         1.2	
WSU010           	2017	M08	         1.7	
WSU010           	2017	M09	         2.3	
WSU010           	2017	M10	         0.0	
WSU010           	2017	M11	         0.0	
WSU010           	2017	M12	         2.9	
WSU010           	2017	M13	        25.3	
WSU010           	2018	M01	         0.0	
WSU010           	2018	M02	        35.0	
WSU010           	2018	M03	         5.2	
WSU010           	2018	M04	       215.0	
WSU010           	2018	M05	       176.0	
WSU010           	2018	M06	        10.9	
WSU010           	2018	M07	         4.2	
WSU010           	2018	M08	         5.0	
WSU010           	2018	M09	         8.9	
WSU010           	2018	M10	        21.0	
WSU010           	2018	M11	         0.0	
WSU010           	2018	M12	         4.0	
WSU010           	2018	M13	       485.2	
WSU010           	2019	M01	        33.0	
WSU010           	2019	M02	        67.2	
WSU010           	2019	M03	        15.4	
WSU010           	2019	M04	        57.9	
WSU010           	2019	M05	       134.0	
WSU010           	2019	M06	         0.0	
WSU010           	2019	M07	         0.0	
WSU010           	2019	M08	        21.8	
WSU010           	2019	M09	        52.5	
WSU010           	2019	M10	        37.3	
WSU010           	2019	M11	         0.0	
WSU010           	2019	M12	         6.4	
WSU010           	2019	M13	       425.5	
WSU010           	2020	M01	         7.8	
WSU010           	2020	M02	         0.0	
WSU010           	2020	M03	         4.6	
WSU010           	2020	M04	         0.0	
WSU010           	2020	M05	         0.0	
WSU010           	2020	M06	         4.3	
WSU010           	2020	M07	         0.0	
WSU010           	2020	M08	         0.0	
WSU010           	2020	M09	         5.7	
WSU010           	2020	M10	         3.0	
WSU010           	2020	M11	         0.0	
WSU010           	2020	M12	         1.6	
WSU010           	2020	M13	        27.0	
WSU010           	2021	M01	         1.4	
WSU010           	2021	M02	         0.0	
WSU010           	2021	M03	         4.3	
WSU010           	2021	M04	         6.2	
WSU010           	2021	M05	         0.0	
WSU010           	2021	M06	         2.0	
WSU010           	2021	M07	         1.4	
WSU010           	2021	M08	         1.0	
WSU010           	2021	M09	         2.0	
WSU010           	2021	M10	        15.4	
WSU010           	2021	M11	        40.0	
WSU010           	2021	M12	         7.0	
WSU010           	2021	M13	        80.7	
WSU010           	2022	M01	           8	
WSU010           	2022	M02	         0.0	
WSU010           	2022	M03	         9.1	
WSU010           	2022	M04	        16.5	
WSU010           	2022	M05	         4.2	
WSU010           	2022	M06	         1.0	
WSU010           	2022	M07	           0	
WSU010           	2022	M08	        10.2	
WSU010           	2022	M09	        17.2	
WSU010           	2022	M10	         1.8	
WSU010           	2022	M11	        49.7	
WSU010           	2022	M12	         2.9	
WSU010           	2022	M13	       120.6	
WSU010           	2023	M01	           7	P
WSU010           	2023	M02	         0.0	P
WSU010           	2023	M03	        67.2	P
WSU010           	2023	M04	        11.5	P
WSU010           	2023	M05	        16.2	P
WSU010           	2023	M06	        13.6	P
WSU020           	1981	M01	        29.6	
WSU020           	1981	M02	        20.9	
WSU020           	1981	M03	       207.8	
WSU020           	1981	M04	       223.5	
WSU020           	1981	M05	       259.0	
WSU020           	1981	M06	       415.1	
WSU020           	1981	M07	       125.4	
WSU020           	1981	M08	        86.6	
WSU020           	1981	M09	        65.2	
WSU020           	1981	M10	        48.3	
WSU020           	1981	M11	        13.5	
WSU020           	1981	M12	         8.8	
WSU020           	1981	M13	       746.5	
WSU020           	1982	M01	        11.4	
WSU020           	1982	M02	        15.3	
WSU020           	1982	M03	        26.1	
WSU020           	1982	M04	        79.1	
WSU020           	1982	M05	        66.1	
WSU020           	1982	M06	        66.9	
WSU020           	1982	M07	        65.9	
WSU020           	1982	M08	        58.0	
WSU020           	1982	M09	       427.0	
WSU020           	1982	M10	        67.6	
WSU020           	1982	M11	        43.7	
WSU020           	1982	M12	        36.4	
WSU020           	1982	M13	       661.1	
WSU020           	1983	M01	        38.0	
WSU020           	1983	M02	        50.4	
WSU020           	1983	M03	        54.9	
WSU020           	1983	M04	        52.4	
WSU020           	1983	M05	        34.2	
WSU020           	1983	M06	        81.2	
WSU020           	1983	M07	        99.8	
WSU020           	1983	M08	       699.7	
WSU020           	1983	M09	        49.5	
WSU020           	1983	M10	        84.7	
WSU020           	1983	M11	        41.5	
WSU020           	1983	M12	        30.9	
WSU020           	1983	M13	       945.8	
WSU020           	1984	M01	        42.9	
WSU020           	1984	M02	        42.4	
WSU020           	1984	M03	        16.5	
WSU020           	1984	M04	        38.4	
WSU020           	1984	M05	        39.2	
WSU020           	1984	M06	        45.9	
WSU020           	1984	M07	       106.4	
WSU020           	1984	M08	       103.9	
WSU020           	1984	M09	       122.9	
WSU020           	1984	M10	        39.6	
WSU020           	1984	M11	        32.3	
WSU020           	1984	M12	        59.0	
WSU020           	1984	M13	       390.9	
WSU020           	1985	M01	        16.0	
WSU020           	1985	M02	        39.6	
WSU020           	1985	M03	        48.2	
WSU020           	1985	M04	        14.8	
WSU020           	1985	M05	        15.1	
WSU020           	1985	M06	        28.5	
WSU020           	1985	M07	        56.9	
WSU020           	1985	M08	        66.8	
WSU020           	1985	M09	        93.9	
WSU020           	1985	M10	       119.3	
WSU020           	1985	M11	        47.0	
WSU020           	1985	M12	        38.0	
WSU020           	1985	M13	       335.2	
WSU020           	1986	M01	        12.0	
WSU020           	1986	M02	        29.5	
WSU020           	1986	M03	        39.7	
WSU020           	1986	M04	        18.3	
WSU020           	1986	M05	        41.9	
WSU020           	1986	M06	       206.8	
WSU020           	1986	M07	        83.1	
WSU020           	1986	M08	       153.0	
WSU020           	1986	M09	        87.4	
WSU020           	1986	M10	       109.9	
WSU020           	1986	M11	        67.8	
WSU020           	1986	M12	        49.4	
WSU020           	1986	M13	       537.5	
WSU020           	1987	M01	        47.6	
WSU020           	1987	M02	        41.6	
WSU020           	1987	M03	        16.2	
WSU020           	1987	M04	         8.9	
WSU020           	1987	M05	        13.9	
WSU020           	1987	M06	        25.8	
WSU020           	1987	M07	        31.1	
WSU020           	1987	M08	        36.0	
WSU020           	1987	M09	        71.9	
WSU020           	1987	M10	        53.7	
WSU020           	1987	M11	        22.2	
WSU020           	1987	M12	         8.9	
WSU020           	1987	M13	       214.7	
WSU020           	1988	M01	        10.8	
WSU020           	1988	M02	        21.1	
WSU020           	1988	M03	        39.0	
WSU020           	1988	M04	        23.9	
WSU020           	1988	M05	        31.4	
WSU020           	1988	M06	        34.8	
WSU020           	1988	M07	        47.4	
WSU020           	1988	M08	        46.9	
WSU020           	1988	M09	        34.0	
WSU020           	1988	M10	        25.9	
WSU020           	1988	M11	        10.6	
WSU020           	1988	M12	         2.5	
WSU020           	1988	M13	       121.9	
WSU020           	1989	M01	         9.4	
WSU020           	1989	M02	         7.2	
WSU020           	1989	M03	        37.7	
WSU020           	1989	M04	        45.2	
WSU020           	1989	M05	        95.2	
WSU020           	1989	M06	        46.3	
WSU020           	1989	M07	        88.8	
WSU020           	1989	M08	       239.8	
WSU020           	1989	M09	       108.7	
WSU020           	1989	M10	       171.1	
WSU020           	1989	M11	       169.1	
WSU020           	1989	M12	       104.1	
WSU020           	1989	M13	       454.1	
WSU020           	1990	M01	        18.7	
WSU020           	1990	M02	        30.8	
WSU020           	1990	M03	        53.1	
WSU020           	1990	M04	        54.6	
WSU020           	1990	M05	        30.8	
WSU020           	1990	M06	        35.5	
WSU020           	1990	M07	        31.2	
WSU020           	1990	M08	        56.5	
WSU020           	1990	M09	        27.5	
WSU020           	1990	M10	        28.4	
WSU020           	1990	M11	        32.3	
WSU020           	1990	M12	        27.2	
WSU020           	1990	M13	       200.3	
WSU020           	1991	M01	        20.1	
WSU020           	1991	M02	        14.4	
WSU020           	1991	M03	        13.1	
WSU020           	1991	M04	       308.9	
WSU020           	1991	M05	        64.8	
WSU020           	1991	M06	        56.6	
WSU020           	1991	M07	        13.4	
WSU020           	1991	M08	        16.7	
WSU020           	1991	M09	        18.7	
WSU020           	1991	M10	        23.5	
WSU020           	1991	M11	        23.9	
WSU020           	1991	M12	        20.8	
WSU020           	1991	M13	       412.1	
WSU020           	1992	M01	        19.6	
WSU020           	1992	M02	        23.6	
WSU020           	1992	M03	        17.9	
WSU020           	1992	M04	        34.7	
WSU020           	1992	M05	        23.5	
WSU020           	1992	M06	       258.7	
WSU020           	1992	M07	        11.5	
WSU020           	1992	M08	        63.8	
WSU020           	1992	M09	        80.0	
WSU020           	1992	M10	        23.5	
WSU020           	1992	M11	         7.0	
WSU020           	1992	M12	         2.6	
WSU020           	1992	M13	       383.4	
WSU020           	1993	M01	        23.6	
WSU020           	1993	M02	         7.6	
WSU020           	1993	M03	        21.5	
WSU020           	1993	M04	        21.0	
WSU020           	1993	M05	        37.8	
WSU020           	1993	M06	        21.1	
WSU020           	1993	M07	        29.6	
WSU020           	1993	M08	        28.5	
WSU020           	1993	M09	        39.1	
WSU020           	1993	M10	        39.3	
WSU020           	1993	M11	        58.4	
WSU020           	1993	M12	        20.4	
WSU020           	1993	M13	       183.5	
WSU020           	1994	M01	         2.5	
WSU020           	1994	M02	        41.1	
WSU020           	1994	M03	        16.8	
WSU020           	1994	M04	        94.1	
WSU020           	1994	M05	        18.0	
WSU020           	1994	M06	        43.2	
WSU020           	1994	M07	        33.1	
WSU020           	1994	M08	        88.2	
WSU020           	1994	M09	        59.4	
WSU020           	1994	M10	        32.7	
WSU020           	1994	M11	        26.8	
WSU020           	1994	M12	        17.2	
WSU020           	1994	M13	       322.2	
WSU020           	1995	M01	        52.9	
WSU020           	1995	M02	        18.2	
WSU020           	1995	M03	        32.8	
WSU020           	1995	M04	        60.9	
WSU020           	1995	M05	        30.7	
WSU020           	1995	M06	        16.1	
WSU020           	1995	M07	        20.1	
WSU020           	1995	M08	        28.2	
WSU020           	1995	M09	        29.3	
WSU020           	1995	M10	        62.6	
WSU020           	1995	M11	        51.0	
WSU020           	1995	M12	        46.5	
WSU020           	1995	M13	       206.7	
WSU020           	1996	M01	        37.1	
WSU020           	1996	M02	        55.7	
WSU020           	1996	M03	       146.4	
WSU020           	1996	M04	         9.4	
WSU020           	1996	M05	        16.6	
WSU020           	1996	M06	        47.0	
WSU020           	1996	M07	        24.6	
WSU020           	1996	M08	        17.9	
WSU020           	1996	M09	        16.6	
WSU020           	1996	M10	        22.9	
WSU020           	1996	M11	        19.5	
WSU020           	1996	M12	        12.0	
WSU020           	1996	M13	       275.2	
WSU020           	1997	M01	        16.3	
WSU020           	1997	M02	         9.9	
WSU020           	1997	M03	        10.1	
WSU020           	1997	M04	        60.6	
WSU020           	1997	M05	        60.5	
WSU020           	1997	M06	        12.0	
WSU020           	1997	M07	        41.5	
WSU020           	1997	M08	       189.3	
WSU020           	1997	M09	        30.3	
WSU020           	1997	M10	         8.6	
WSU020           	1997	M11	        11.1	
WSU020           	1997	M12	         2.2	
WSU020           	1997	M13	       350.6	
WSU020           	1998	M01	         8.0	
WSU020           	1998	M02	        10.8	
WSU020           	1998	M03	         2.1	
WSU020           	1998	M04	         0.0	
WSU020           	1998	M05	         6.1	
WSU020           	1998	M06	       165.4	
WSU020           	1998	M07	       163.1	
WSU020           	1998	M08	       145.9	
WSU020           	1998	M09	        42.6	
WSU020           	1998	M10	        10.6	
WSU020           	1998	M11	        13.7	
WSU020           	1998	M12	        10.4	
WSU020           	1998	M13	       386.8	
WSU020           	1999	M01	        10.6	
WSU020           	1999	M02	        10.3	
WSU020           	1999	M03	         5.5	
WSU020           	1999	M04	        23.4	
WSU020           	1999	M05	        22.0	
WSU020           	1999	M06	        21.6	
WSU020           	1999	M07	        16.3	
WSU020           	1999	M08	        15.4	
WSU020           	1999	M09	        34.5	
WSU020           	1999	M10	        10.1	
WSU020           	1999	M11	         5.0	
WSU020           	1999	M12	         3.0	
WSU020           	1999	M13	        80.4	
WSU020           	2000	M01	         3.0	
WSU020           	2000	M02	        20.0	
WSU020           	2000	M03	        25.7	
WSU020           	2000	M04	        29.7	
WSU020           	2000	M05	       141.3	
WSU020           	2000	M06	       150.8	
WSU020           	2000	M07	       146.9	
WSU020           	2000	M08	       237.2	
WSU020           	2000	M09	       167.8	
WSU020           	2000	M10	       211.6	
WSU020           	2000	M11	         4.5	
WSU020           	2000	M12	        10.3	
WSU020           	2000	M13	       396.7	
WSU020           	2001	M01	         4.7	
WSU020           	2001	M02	         1.2	
WSU020           	2001	M03	         9.0	
WSU020           	2001	M04	        20.7	
WSU020           	2001	M05	        23.4	
WSU020           	2001	M06	         9.0	
WSU020           	2001	M07	         3.3	
WSU020           	2001	M08	         6.9	
WSU020           	2001	M09	         4.1	
WSU020           	2001	M10	        29.0	
WSU020           	2001	M11	         1.6	
WSU020           	2001	M12	         6.0	
WSU020           	2001	M13	       101.8	
WSU020           	2002	M01	         1.0	
WSU020           	2002	M02	         2.5	
WSU020           	2002	M03	         2.9	
WSU020           	2002	M04	         7.0	
WSU020           	2002	M05	         9.2	
WSU020           	2002	M06	         5.3	
WSU020           	2002	M07	         8.2	
WSU020           	2002	M08	         6.2	
WSU020           	2002	M09	        13.7	
WSU020           	2002	M10	        13.5	
WSU020           	2002	M11	         4.3	
WSU020           	2002	M12	         1.4	
WSU020           	2002	M13	        46.9	
WSU020           	2003	M01	        18.8	
WSU020           	2003	M02	         0.0	
WSU020           	2003	M03	         4.0	
WSU020           	2003	M04	         4.0	
WSU020           	2003	M05	         1.3	
WSU020           	2003	M06	         4.0	
WSU020           	2003	M07	         4.0	
WSU020           	2003	M08	         8.2	
WSU020           	2003	M09	         3.2	
WSU020           	2003	M10	        82.2	
WSU020           	2003	M11	        76.7	
WSU020           	2003	M12	        70.5	
WSU020           	2003	M13	       130.5	
WSU020           	2004	M01	        61.3	
WSU020           	2004	M02	        66.7	
WSU020           	2004	M03	         2.2	
WSU020           	2004	M04	         2.2	
WSU020           	2004	M05	       103.0	
WSU020           	2004	M06	        28.6	
WSU020           	2004	M07	         1.6	
WSU020           	2004	M08	         3.7	
WSU020           	2004	M09	         6.5	
WSU020           	2004	M10	        16.1	
WSU020           	2004	M11	        17.3	
WSU020           	2004	M12	        11.0	
WSU020           	2004	M13	         232	
WSU020           	2005	M01	         2.5	
WSU020           	2005	M02	         2.6	
WSU020           	2005	M03	         8.5	
WSU020           	2005	M04	        17.0	
WSU020           	2005	M05	        13.9	
WSU020           	2005	M06	        12.8	
WSU020           	2005	M07	         3.9	
WSU020           	2005	M08	         6.6	
WSU020           	2005	M09	        25.3	
WSU020           	2005	M10	        12.3	
WSU020           	2005	M11	        13.8	
WSU020           	2005	M12	        41.5	
WSU020           	2005	M13	       102.1	
WSU020           	2006	M01	         6.5	
WSU020           	2006	M02	        10.1	
WSU020           	2006	M03	        12.9	
WSU020           	2006	M04	        14.2	
WSU020           	2006	M05	        13.9	
WSU020           	2006	M06	        18.2	
WSU020           	2006	M07	        10.4	
WSU020           	2006	M08	        25.8	
WSU020           	2006	M09	        22.2	
WSU020           	2006	M10	        19.9	
WSU020           	2006	M11	        20.6	
WSU020           	2006	M12	        16.3	
WSU020           	2006	M13	        76.6	
WSU020           	2007	M01	         3.7	
WSU020           	2007	M02	         4.6	
WSU020           	2007	M03	         9.6	
WSU020           	2007	M04	        12.0	
WSU020           	2007	M05	         0.0	
WSU020           	2007	M06	         4.0	
WSU020           	2007	M07	         1.1	
WSU020           	2007	M08	         1.0	
WSU020           	2007	M09	       108.3	
WSU020           	2007	M10	        41.7	
WSU020           	2007	M11	        14.2	
WSU020           	2007	M12	        20.7	
WSU020           	2007	M13	       192.9	
WSU020           	2008	M01	        10.5	
WSU020           	2008	M02	        16.6	
WSU020           	2008	M03	        11.8	
WSU020           	2008	M04	         5.9	
WSU020           	2008	M05	        10.1	
WSU020           	2008	M06	         4.2	
WSU020           	2008	M07	         8.5	
WSU020           	2008	M08	         7.0	
WSU020           	2008	M09	        28.2	
WSU020           	2008	M10	        33.0	
WSU020           	2008	M11	         0.0	
WSU020           	2008	M12	         0.0	
WSU020           	2008	M13	        82.7	
WSU020           	2009	M01	         0.0	
WSU020           	2009	M02	         0.0	
WSU020           	2009	M03	         0.0	
WSU020           	2009	M04	         0.0	
WSU020           	2009	M05	         0.0	
WSU020           	2009	M06	         2.5	
WSU020           	2009	M07	         4.0	
WSU020           	2009	M08	         1.9	
WSU020           	2009	M09	         1.9	
WSU020           	2009	M10	         0.0	
WSU020           	2009	M11	         6.6	
WSU020           	2009	M12	         0.0	
WSU020           	2009	M13	        12.5	
WSU020           	2010	M01	         0.0	
WSU020           	2010	M02	         0.0	
WSU020           	2010	M03	         1.5	
WSU020           	2010	M04	         6.9	
WSU020           	2010	M05	         1.7	
WSU020           	2010	M06	        15.5	
WSU020           	2010	M07	        15.0	
WSU020           	2010	M08	         0.0	
WSU020           	2010	M09	         4.5	
WSU020           	2010	M10	         1.5	
WSU020           	2010	M11	         0.0	
WSU020           	2010	M12	         1.1	
WSU020           	2010	M13	        44.5	
WSU020           	2011	M01	         0.0	
WSU020           	2011	M02	         0.0	
WSU020           	2011	M03	         5.3	
WSU020           	2011	M04	         3.4	
WSU020           	2011	M05	         9.4	
WSU020           	2011	M06	         6.9	
WSU020           	2011	M07	         5.4	
WSU020           	2011	M08	        46.3	
WSU020           	2011	M09	        41.2	
WSU020           	2011	M10	         1.3	
WSU020           	2011	M11	         2.3	
WSU020           	2011	M12	         8.3	
WSU020           	2011	M13	       112.5	
WSU020           	2012	M01	        28.9	
WSU020           	2012	M02	         2.3	
WSU020           	2012	M03	         3.2	
WSU020           	2012	M04	         4.9	
WSU020           	2012	M05	         9.4	
WSU020           	2012	M06	        23.4	
WSU020           	2012	M07	        13.0	
WSU020           	2012	M08	        22.5	
WSU020           	2012	M09	        27.8	
WSU020           	2012	M10	         1.3	
WSU020           	2012	M11	        27.5	
WSU020           	2012	M12	        14.2	
WSU020           	2012	M13	       150.4	
WSU020           	2013	M01	         8.0	
WSU020           	2013	M02	        10.0	
WSU020           	2013	M03	         0.0	
WSU020           	2013	M04	         0.0	
WSU020           	2013	M05	        24.3	
WSU020           	2013	M06	         0.0	
WSU020           	2013	M07	         4.9	
WSU020           	2013	M08	         0.0	
WSU020           	2013	M09	         2.6	
WSU020           	2013	M10	         6.8	
WSU020           	2013	M11	         3.1	
WSU020           	2013	M12	         3.8	
WSU020           	2013	M13	        54.5	
WSU020           	2014	M01	         0.0	
WSU020           	2014	M02	         1.1	
WSU020           	2014	M03	         0.0	
WSU020           	2014	M04	         5.0	
WSU020           	2014	M05	         3.0	
WSU020           	2014	M06	         0.0	
WSU020           	2014	M07	         0.0	
WSU020           	2014	M08	         1.0	
WSU020           	2014	M09	         1.3	
WSU020           	2014	M10	         4.2	
WSU020           	2014	M11	        21.8	
WSU020           	2014	M12	         4.6	
WSU020           	2014	M13	        34.3	
WSU020           	2015	M01	         5.2	
WSU020           	2015	M02	         8.3	
WSU020           	2015	M03	         6.6	
WSU020           	2015	M04	         6.8	
WSU020           	2015	M05	        18.3	
WSU020           	2015	M06	         2.3	
WSU020           	2015	M07	         0.0	
WSU020           	2015	M08	         3.4	
WSU020           	2015	M09	         9.5	
WSU020           	2015	M10	         3.4	
WSU020           	2015	M11	         8.1	
WSU020           	2015	M12	         7.5	
WSU020           	2015	M13	        49.0	
WSU020           	2016	M01	         3.2	
WSU020           	2016	M02	         6.4	
WSU020           	2016	M03	         1.2	
WSU020           	2016	M04	        63.5	
WSU020           	2016	M05	        39.7	
WSU020           	2016	M06	         6.1	
WSU020           	2016	M07	         2.6	
WSU020           	2016	M08	         0.0	
WSU020           	2016	M09	         7.3	
WSU020           	2016	M10	        11.0	
WSU020           	2016	M11	         5.2	
WSU020           	2016	M12	         0.0	
WSU020           	2016	M13	       101.6	
WSU020           	2017	M01	         2.2	
WSU020           	2017	M02	         0.0	
WSU020           	2017	M03	        15.0	
WSU020           	2017	M04	         1.8	
WSU020           	2017	M05	         1.8	
WSU020           	2017	M06	         1.8	
WSU020           	2017	M07	         3.0	
WSU020           	2017	M08	         3.5	
WSU020           	2017	M09	         5.8	
WSU020           	2017	M10	         1.8	
WSU020           	2017	M11	         1.8	
WSU020           	2017	M12	         4.7	
WSU020           	2017	M13	        25.3	
WSU020           	2018	M01	         1.8	
WSU020           	2018	M02	        36.8	
WSU020           	2018	M03	        42.0	
WSU020           	2018	M04	       216.8	
WSU020           	2018	M05	       258.8	
WSU020           	2018	M06	        12.7	
WSU020           	2018	M07	         7.2	
WSU020           	2018	M08	         8.0	
WSU020           	2018	M09	        16.9	
WSU020           	2018	M10	        25.0	
WSU020           	2018	M11	         7.7	
WSU020           	2018	M12	         8.9	
WSU020           	2018	M13	       487.0	
WSU020           	2019	M01	        36.0	
WSU020           	2019	M02	        69.0	
WSU020           	2019	M03	        37.8	
WSU020           	2019	M04	        61.1	
WSU020           	2019	M05	       160.8	
WSU020           	2019	M06	         3.8	
WSU020           	2019	M07	         1.8	
WSU020           	2019	M08	        23.6	
WSU020           	2019	M09	        54.3	
WSU020           	2019	M10	        85.1	
WSU020           	2019	M11	        28.6	
WSU020           	2019	M12	        10.0	
WSU020           	2019	M13	       428.5	
WSU020           	2020	M01	        11.4	
WSU020           	2020	M02	         3.6	
WSU020           	2020	M03	         8.2	
WSU020           	2020	M04	         3.6	
WSU020           	2020	M05	         3.6	
WSU020           	2020	M06	         7.9	
WSU020           	2020	M07	         7.9	
WSU020           	2020	M08	         6.1	
WSU020           	2020	M09	         7.5	
WSU020           	2020	M10	         4.8	
WSU020           	2020	M11	         1.8	
WSU020           	2020	M12	         3.4	
WSU020           	2020	M13	        30.6	
WSU020           	2021	M01	         3.2	
WSU020           	2021	M02	         1.8	
WSU020           	2021	M03	         6.1	
WSU020           	2021	M04	        12.3	
WSU020           	2021	M05	         6.4	
WSU020           	2021	M06	         9.1	
WSU020           	2021	M07	        10.5	
WSU020           	2021	M08	         3.9	
WSU020           	2021	M09	         5.9	
WSU020           	2021	M10	        20.3	
WSU020           	2021	M11	        59.3	
WSU020           	2021	M12	        14.3	
WSU020           	2021	M13	        82.5	
WSU020           	2022	M01	        13.9	
WSU020           	2022	M02	         2.9	
WSU020           	2022	M03	        12.0	
WSU020           	2022	M04	        22.9	
WSU020           	2022	M05	         9.2	
WSU020           	2022	M06	         2.2	
WSU020           	2022	M07	         1.0	
WSU020           	2022	M08	        11.2	
WSU020           	2022	M09	        21.9	
WSU020           	2022	M10	         6.0	
WSU020           	2022	M11	        50.7	
WSU020           	2022	M12	        53.6	
WSU020           	2022	M13	       126.5	
WSU020           	2023	M01	           8	P
WSU020           	2023	M02	         0.0	P
WSU020           	2023	M03	        67.2	P
WSU020           	2023	M04	        13.7	P
WSU020           	2023	M05	        18.4	P
WSU020           	2023	M06	        29.0	P
WSU100           	1947	M13	         270	
WSU100           	1948	M13	         245	
WSU100           	1949	M13	         262	
WSU100           	1950	M13	         424	
WSU100           	1951	M13	         415	
WSU100           	1952	M13	         470	
WSU100           	1953	M13	         437	
WSU100           	1954	M13	         265	
WSU100           	1955	M13	         363	
WSU100           	1956	M13	         287	
WSU100           	1957	M13	         279	
WSU100           	1958	M13	         332	
WSU100           	1959	M13	         245	
WSU100           	1960	M13	         222	
WSU100           	1961	M13	         195	
WSU100           	1962	M13	         211	
WSU100           	1963	M13	         181	
WSU100           	1964	M13	         246	
WSU100           	1965	M13	         268	
WSU100           	1966	M13	         321	
WSU100           	1967	M13	         381	
WSU100           	1968	M13	         392	
WSU100           	1969	M13	         412	
WSU100           	1970	M13	         381	
WSU100           	1971	M13	         298	
WSU100           	1972	M13	         250	
WSU100           	1973	M13	         317	
WSU100           	1974	M13	         424	
WSU100           	1975	M13	         235	
WSU100           	1976	M13	         231	
WSU100           	1977	M13	         298	
WSU100           	1978	M13	         219	
WSU100           	1979	M13	         235	
WSU100           	1980	M13	         187	
WSU100           	1981	M01	           6	
WSU100           	1981	M02	           7	
WSU100           	1981	M03	          16	
WSU100           	1981	M04	          17	
WSU100           	1981	M05	          18	
WSU100           	1981	M06	          30	
WSU100           	1981	M07	          23	
WSU100           	1981	M08	           9	
WSU100           	1981	M09	           5	
WSU100           	1981	M10	           7	
WSU100           	1981	M11	           5	
WSU100           	1981	M12	           2	
WSU100           	1981	M13	         145	
WSU100           	1982	M01	           2	
WSU100           	1982	M02	           3	
WSU100           	1982	M03	           4	
WSU100           	1982	M04	          14	
WSU100           	1982	M05	          15	
WSU100           	1982	M06	          18	
WSU100           	1982	M07	          13	
WSU100           	1982	M08	           9	
WSU100           	1982	M09	          14	
WSU100           	1982	M10	           3	
WSU100           	1982	M11	           1	
WSU100           	1982	M12	           0	
WSU100           	1982	M13	          96	
WSU100           	1983	M01	           1	
WSU100           	1983	M02	           5	
WSU100           	1983	M03	           5	
WSU100           	1983	M04	           2	
WSU100           	1983	M05	          12	
WSU100           	1983	M06	          16	
WSU100           	1983	M07	          10	
WSU100           	1983	M08	           7	
WSU100           	1983	M09	           7	
WSU100           	1983	M10	          12	
WSU100           	1983	M11	           4	
WSU100           	1983	M12	           0	
WSU100           	1983	M13	          81	
WSU100           	1984	M01	           6	
WSU100           	1984	M02	           3	
WSU100           	1984	M03	           2	
WSU100           	1984	M04	           7	
WSU100           	1984	M05	           5	
WSU100           	1984	M06	           5	
WSU100           	1984	M07	           8	
WSU100           	1984	M08	           5	
WSU100           	1984	M09	          10	
WSU100           	1984	M10	           4	
WSU100           	1984	M11	           4	
WSU100           	1984	M12	           3	
WSU100           	1984	M13	          62	
WSU100           	1985	M01	           2	
WSU100           	1985	M02	           4	
WSU100           	1985	M03	           4	
WSU100           	1985	M04	           3	
WSU100           	1985	M05	           2	
WSU100           	1985	M06	           2	
WSU100           	1985	M07	           9	
WSU100           	1985	M08	           6	
WSU100           	1985	M09	          11	
WSU100           	1985	M10	           6	
WSU100           	1985	M11	           3	
WSU100           	1985	M12	           2	
WSU100           	1985	M13	          54	
WSU100           	1986	M01	           4	
WSU100           	1986	M02	           3	
WSU100           	1986	M03	           2	
WSU100           	1986	M04	           4	
WSU100           	1986	M05	           6	
WSU100           	1986	M06	          11	
WSU100           	1986	M07	          13	
WSU100           	1986	M08	          10	
WSU100           	1986	M09	           8	
WSU100           	1986	M10	           5	
WSU100           	1986	M11	           2	
WSU100           	1986	M12	           1	
WSU100           	1986	M13	          69	
WSU100           	1987	M01	           2	
WSU100           	1987	M02	           5	
WSU100           	1987	M03	           3	
WSU100           	1987	M04	           2	
WSU100           	1987	M05	           3	
WSU100           	1987	M06	           8	
WSU100           	1987	M07	           6	
WSU100           	1987	M08	           3	
WSU100           	1987	M09	           7	
WSU100           	1987	M10	           1	
WSU100           	1987	M11	           6	
WSU100           	1987	M12	           0	
WSU100           	1987	M13	          46	
WSU100           	1988	M01	           3	
WSU100           	1988	M02	           5	
WSU100           	1988	M03	           3	
WSU100           	1988	M04	           0	
WSU100           	1988	M05	           5	
WSU100           	1988	M06	           7	
WSU100           	1988	M07	           4	
WSU100           	1988	M08	           7	
WSU100           	1988	M09	           2	
WSU100           	1988	M10	           3	
WSU100           	1988	M11	           1	
WSU100           	1988	M12	           0	
WSU100           	1988	M13	          40	
WSU100           	1989	M01	           3	
WSU100           	1989	M02	           0	
WSU100           	1989	M03	           3	
